Date,State,Active,Cured,Deaths,Total
16-06-2020,West Bengal,5386,6028,495,11909
17-06-2020,Andaman and Nicobar Islands,11,33,0,44
17-06-2020,Andhra Pradesh,3340,3641,90,7071
17-06-2020,Arunachal Pradesh,92,7,0,99
17-06-2020,Assam,1955,2642,8,4605
17-06-2020,Bihar,1972,4926,44,6942
17-06-2020,Chandigarh,59,303,6,368
17-06-2020,Chhattisgarh,674,1180,10,1864
17-06-2020,Daman and Diu,45,12,0,57
17-06-2020,Delhi,27741,17457,1904,47102
17-06-2020,Goa,560,96,0,656
17-06-2020,Gujarat,6103,17430,1560,25093
17-06-2020,Haryana,4750,3952,130,8832
17-06-2020,Himachal Pradesh,189,372,8,569
17-06-2020,Jammu and Kashmir,2427,2914,65,5406
17-06-2020,Jharkhand,734,1151,10,1895
17-06-2020,Karnataka,2828,4804,102,7734
17-06-2020,Kerala,1351,1326,20,2697
17-06-2020,Ladakh,594,92,1,687
17-06-2020,Madhya Pradesh,2374,8388,482,11244
17-06-2020,Maharashtra,51935,59166,5651,116752
17-06-2020,Manipur,360,192,0,552
17-06-2020,Meghalaya,13,30,1,44
17-06-2020,Mizoram,120,1,0,121
17-06-2020,Nagaland,90,103,0,193
17-06-2020,Odisha,1280,3047,11,4338
17-06-2020,Puducherry,129,109,7,245
17-06-2020,Punjab,881,2538,78,3497
17-06-2020,Rajasthan,2762,10467,313,13542
17-06-2020,Sikkim,66,4,0,70
17-06-2020,Tamil Nadu,21993,27624,576,50193
17-06-2020,Telangana,2412,3071,192,5675
17-06-2020,Tripura,578,556,1,1135
17-06-2020,Uttarakhand,743,1254,26,2023
17-06-2020,Uttar Pradesh,5259,8904,435,14598
17-06-2020,West Bengal,5261,6533,506,12300
18-06-2020,Andaman and Nicobar Islands,11,33,0,44
18-06-2020,Andhra Pradesh,3637,3789,92,7518
18-06-2020,Arunachal Pradesh,93,10,0,103
18-06-2020,Assam,2114,2654,9,4777
18-06-2020,Bihar,1925,5056,44,7025
18-06-2020,Chandigarh,62,306,6,374
18-06-2020,Chhattisgarh,708,1228,10,1946
18-06-2020,Daman and Diu,45,13,0,58
18-06-2020,Delhi,26669,21341,1969,49979
18-06-2020,Goa,596,109,0,705
18-06-2020,Gujarat,6191,17819,1591,25601
18-06-2020,Haryana,4528,4556,134,9218
18-06-2020,Himachal Pradesh,205,382,8,595
18-06-2020,Jammu and Kashmir,2340,3144,71,5555
18-06-2020,Jharkhand,711,1198,11,1920
18-06-2020,Karnataka,2847,4983,114,7944
18-06-2020,Kerala,1358,1415,21,2794
18-06-2020,Ladakh,591,95,1,687
18-06-2020,Madhya Pradesh,2308,8632,486,11426
18-06-2020,Maharashtra,53915,60838,5751,120504
18-06-2020,Manipur,407,199,0,606
18-06-2020,Meghalaya,13,30,1,44
18-06-2020,Mizoram,129,1,0,130
18-06-2020,Nagaland,90,103,0,193
18-06-2020,Odisha,1357,3144,11,4512
18-06-2020,Puducherry,155,109,7,271
18-06-2020,Punjab,962,2570,83,3615
18-06-2020,Rajasthan,2792,10742,323,13857
18-06-2020,Sikkim,65,5,0,70
18-06-2020,Tamil Nadu,23068,28641,625,52334
18-06-2020,Telangana,2531,3301,195,6027
18-06-2020,Tripura,515,639,1,1155
18-06-2020,Uttarakhand,690,1386,26,2102
18-06-2020,Uttar Pradesh,5477,9239,465,15181
18-06-2020,West Bengal,5216,7001,518,12735
19-06-2020,Andaman and Nicobar Islands,10,35,0,45
19-06-2020,Andhra Pradesh,3948,3917,96,7961
19-06-2020,Arunachal Pradesh,92,11,0,103
19-06-2020,Assam,1856,3039,9,4904
19-06-2020,Bihar,2033,5098,50,7181
19-06-2020,Chandigarh,60,315,6,381
19-06-2020,Chhattisgarh,687,1331,10,2028
19-06-2020,Daman and Diu,48,14,0,62
19-06-2020,Delhi,27512,23569,2035,53116
19-06-2020,Goa,607,118,0,725
19-06-2020,Gujarat,6364,18159,1618,26141
19-06-2020,Haryana,4710,4889,144,9743
19-06-2020,Himachal Pradesh,223,388,8,619
19-06-2020,Jammu and Kashmir,2411,3194,75,5680
19-06-2020,Jharkhand,622,1332,11,1965
19-06-2020,Karnataka,2947,5210,124,8281
19-06-2020,Kerala,1380,1511,21,2912
19-06-2020,Ladakh,648,95,1,744
19-06-2020,Madhya Pradesh,2339,8748,495,11582
19-06-2020,Maharashtra,55665,62773,5893,124331
19-06-2020,Manipur,463,218,0,681
19-06-2020,Meghalaya,10,33,1,44
19-06-2020,Mizoram,129,1,0,130
19-06-2020,Nagaland,73,125,0,198
19-06-2020,Odisha,1369,3297,11,4677
19-06-2020,Puducherry,161,118,7,286
19-06-2020,Punjab,1104,2636,92,3832
19-06-2020,Rajasthan,2826,10997,333,14156
19-06-2020,Sikkim,65,5,0,70
19-06-2020,Tamil Nadu,23512,30271,666,54449
19-06-2020,Telangana,2975,3353,198,6526
19-06-2020,Tripura,520,657,1,1178
19-06-2020,Uttarakhand,718,1433,26,2177
19-06-2020,Uttar Pradesh,5659,9638,488,15785
19-06-2020,West Bengal,5258,7303,529,13090
20-06-2020,Andaman and Nicobar Islands,11,36,0,47
20-06-2020,Andhra Pradesh,4240,4111,101,8452
20-06-2020,Arunachal Pradesh,121,14,0,135
20-06-2020,Assam,1856,3039,9,4904
20-06-2020,Bihar,1952,5529,52,7533
20-06-2020,Chandigarh,82,316,6,404
20-06-2020,Chhattisgarh,636,1394,11,2041
20-06-2020,Daman and Diu,42,26,0,68
20-06-2020,Delhi,23340,31294,2112,56746
20-06-2020,Goa,625,129,0,754
20-06-2020,Gujarat,6348,18694,1638,26680
20-06-2020,Haryana,4946,5128,149,10223
20-06-2020,Himachal Pradesh,235,413,8,656
20-06-2020,Jammu and Kashmir,2417,3336,81,5834
20-06-2020,Jharkhand,619,1335,11,1965
20-06-2020,Karnataka,3174,5391,132,8697
20-06-2020,Kerala,1450,1568,21,3039
20-06-2020,Ladakh,718,117,1,836
20-06-2020,Madhya Pradesh,2343,8880,501,11724
20-06-2020,Maharashtra,58068,64153,5984,128205
20-06-2020,Manipur,545,232,0,777
20-06-2020,Meghalaya,10,33,1,44
20-06-2020,Mizoram,131,9,0,140
20-06-2020,Nagaland,63,138,0,201
20-06-2020,Odisha,1310,3534,12,4856
20-06-2020,Puducherry,161,118,7,286
20-06-2020,Punjab,1176,2678,98,3952
20-06-2020,Rajasthan,2925,11274,337,14536
20-06-2020,Sikkim,45,25,0,70
20-06-2020,Tamil Nadu,24825,31316,704,56845
20-06-2020,Telangana,3363,3506,203,7072
20-06-2020,Tripura,505,680,1,1186
20-06-2020,Uttarakhand,824,1450,27,2301
20-06-2020,Uttar Pradesh,6092,9995,507,16594
20-06-2020,West Bengal,5126,7865,540,13531
21-06-2020,Andaman and Nicobar Islands,11,37,0,48
21-06-2020,Andhra Pradesh,4562,4331,106,8999
21-06-2020,Arunachal Pradesh,120,15,0,135
21-06-2020,Assam,2019,3360,9,5388
21-06-2020,Bihar,1979,5580,53,7612
21-06-2020,Chandigarh,84,316,6,406
21-06-2020,Chhattisgarh,817,1447,11,2275
21-06-2020,Daman and Diu,62,26,0,88
21-06-2020,Delhi,24558,33013,2175,59746
21-06-2020,Goa,625,129,0,754
21-06-2020,Gujarat,6248,19349,1663,27260
21-06-2020,Haryana,4918,5557,160,10635
21-06-2020,Himachal Pradesh,240,425,8,673
21-06-2020,Jammu and Kashmir,2492,3382,82,5956
21-06-2020,Jharkhand,656,1406,11,2073
21-06-2020,Karnataka,3395,5618,137,9150
21-06-2020,Kerala,1490,1661,21,3172
21-06-2020,Ladakh,702,134,1,837
21-06-2020,Madhya Pradesh,2373,9015,515,11903
21-06-2020,Maharashtra,60161,65744,6170,132075
21-06-2020,Manipur,591,250,0,841
21-06-2020,Meghalaya,10,33,1,44
21-06-2020,Mizoram,132,9,0,141
21-06-2020,Nagaland,70,141,0,211
21-06-2020,Odisha,1426,3720,14,5160
21-06-2020,Puducherry,218,140,8,366
21-06-2020,Punjab,1275,2700,99,4074
21-06-2020,Rajasthan,2984,11597,349,14930
21-06-2020,Sikkim,53,25,0,78
21-06-2020,Tamil Nadu,25866,32754,757,59377
21-06-2020,Telangana,3861,3731,210,7802
21-06-2020,Tripura,461,759,1,1221
21-06-2020,Uttarakhand,817,1500,27,2344
21-06-2020,Uttar Pradesh,6186,10995,550,17731
21-06-2020,West Bengal,5093,8297,555,13945
22-06-2020,Andaman and Nicobar Islands,11,37,0,48
22-06-2020,Andhra Pradesh,4766,4495,111,9372
22-06-2020,Arunachal Pradesh,118,21,0,139
22-06-2020,Assam,2056,3521,9,5586
22-06-2020,Bihar,1989,5781,55,7825
22-06-2020,Chandigarh,83,322,6,411
22-06-2020,Chhattisgarh,778,1513,12,2303
22-06-2020,Daman and Diu,64,27,0,91
22-06-2020,Delhi,23820,36602,2233,62655
22-06-2020,Goa,711,152,1,864
22-06-2020,Gujarat,6232,19909,1684,27825
22-06-2020,Haryana,4940,5916,169,11025
22-06-2020,Himachal Pradesh,282,437,8,727
22-06-2020,Jammu and Kashmir,2472,3531,85,6088
22-06-2020,Jharkhand,657,1469,11,2137
22-06-2020,Karnataka,3527,5730,142,9399
22-06-2020,Kerala,1540,1749,21,3310
22-06-2020,Ladakh,710,136,1,847
22-06-2020,Madhya Pradesh,2342,9215,521,12078
22-06-2020,Maharashtra,61807,67706,6283,135796
22-06-2020,Manipur,648,250,0,898
22-06-2020,Meghalaya,6,37,1,44
22-06-2020,Mizoram,132,9,0,141
22-06-2020,Nagaland,139,141,0,280
22-06-2020,Odisha,1425,3863,15,5303
22-06-2020,Puducherry,226,149,8,383
22-06-2020,Punjab,1309,2825,101,4235
22-06-2020,Rajasthan,2966,11910,356,15232
22-06-2020,Sikkim,49,29,0,78
22-06-2020,Tamil Nadu,27181,34112,794,62087
22-06-2020,Telangana,4452,4005,217,8674
22-06-2020,Tripura,454,782,1,1237
22-06-2020,Uttarakhand,853,1521,28,2402
22-06-2020,Uttar Pradesh,6152,11601,569,18322
22-06-2020,West Bengal,5102,8687,569,14358
23-06-2020,Andaman and Nicobar Islands,10,40,0,50
23-06-2020,Andhra Pradesh,5284,4599,119,10002
23-06-2020,Arunachal Pradesh,126,22,0,148
23-06-2020,Assam,2060,3762,9,5831
23-06-2020,Bihar,1993,6104,56,8153
23-06-2020,Chandigarh,90,322,6,418
23-06-2020,Chhattisgarh,797,1553,12,2362
23-06-2020,Daman and Diu,91,29,0,120
23-06-2020,Delhi,24988,39313,2301,66602
23-06-2020,Goa,703,205,1,909
23-06-2020,Gujarat,6148,20513,1710,28371
23-06-2020,Haryana,4844,6498,178,11520
23-06-2020,Himachal Pradesh,324,443,8,775
23-06-2020,Jammu and Kashmir,2507,3642,87,6236
23-06-2020,Jharkhand,654,1520,11,2185
23-06-2020,Karnataka,3567,6004,150,9721
23-06-2020,Kerala,1620,1809,22,3451
23-06-2020,Ladakh,783,148,1,932
23-06-2020,Madhya Pradesh,2401,9335,525,12261
23-06-2020,Maharashtra,62848,69631,6531,139010
23-06-2020,Manipur,663,258,0,921
23-06-2020,Meghalaya,8,37,1,46
23-06-2020,Mizoram,133,9,0,142
23-06-2020,Nagaland,189,141,0,330
23-06-2020,Odisha,1465,3988,17,5470
23-06-2020,Puducherry,228,165,9,402
23-06-2020,Punjab,1245,3047,105,4397
23-06-2020,Rajasthan,3049,12213,365,15627
23-06-2020,Sikkim,50,29,0,79
23-06-2020,Tamil Nadu,28431,35339,833,64603
23-06-2020,Telangana,5109,4224,220,9553
23-06-2020,Tripura,451,807,1,1259
23-06-2020,Uttarakhand,903,1602,30,2535
23-06-2020,Uttar Pradesh,6189,12116,588,18893
23-06-2020,West Bengal,4930,9218,580,14728
24-06-2020,Andaman and Nicobar Islands,13,43,0,56
24-06-2020,Andhra Pradesh,5428,4779,124,10331
24-06-2020,Arunachal Pradesh,120,38,0,158
24-06-2020,Assam,2231,3958,9,6198
24-06-2020,Bihar,2039,6113,57,8209
24-06-2020,Chandigarh,91,323,6,420
24-06-2020,Chhattisgarh,780,1627,12,2419
24-06-2020,Daman and Diu,90,30,0,120
24-06-2020,Delhi,26588,41437,2365,70390
24-06-2020,Goa,660,289,2,951
24-06-2020,Gujarat,6120,21088,1735,28943
24-06-2020,Haryana,4897,6925,188,12010
24-06-2020,Himachal Pradesh,332,466,8,806
24-06-2020,Jammu and Kashmir,2516,3818,88,6422
24-06-2020,Jharkhand,626,1570,11,2207
24-06-2020,Karnataka,3803,6151,164,10118
24-06-2020,Kerala,1693,1888,22,3603
24-06-2020,Ladakh,666,274,1,941
24-06-2020,Madhya Pradesh,2441,9473,534,12448
24-06-2020,Maharashtra,62369,73792,6739,142900
24-06-2020,Manipur,642,328,0,970
24-06-2020,Meghalaya,3,42,1,46
24-06-2020,Mizoram,123,19,0,142
24-06-2020,Nagaland,199,148,0,347
24-06-2020,Odisha,1612,4123,17,5752
24-06-2020,Puducherry,276,176,9,461
24-06-2020,Punjab,1415,3099,113,4627
24-06-2020,Rajasthan,3023,12611,375,16009
24-06-2020,Sikkim,45,39,0,84
24-06-2020,Tamil Nadu,28839,37763,866,67468
24-06-2020,Telangana,5858,4361,225,10444
24-06-2020,Tripura,361,897,1,1259
24-06-2020,Uttarakhand,867,1721,35,2623
24-06-2020,Uttar Pradesh,6375,12586,596,19557
24-06-2020,West Bengal,4880,9702,591,15173
25-06-2020,Andaman and Nicobar Islands,16,43,0,59
25-06-2020,Andhra Pradesh,5760,4988,136,10884
25-06-2020,Arunachal Pradesh,121,38,1,160
25-06-2020,Assam,2279,4033,9,6321
25-06-2020,Bihar,1975,6441,57,8473
25-06-2020,Chandigarh,88,329,6,423
25-06-2020,Chhattisgarh,685,1755,12,2452
25-06-2020,Daman and Diu,123,32,0,155
25-06-2020,Delhi,26586,44765,2429,73780
25-06-2020,Goa,658,335,2,995
25-06-2020,Gujarat,6269,21498,1753,29520
25-06-2020,Haryana,4885,7380,198,12463
25-06-2020,Himachal Pradesh,353,477,9,839
25-06-2020,Jammu and Kashmir,2492,3967,90,6549
25-06-2020,Jharkhand,645,1605,12,2262
25-06-2020,Karnataka,3720,6670,170,10560
25-06-2020,Kerala,1761,1943,22,3726
25-06-2020,Ladakh,582,358,1,941
25-06-2020,Madhya Pradesh,2435,9619,542,12596
25-06-2020,Maharashtra,63357,77453,6931,147741
25-06-2020,Manipur,702,354,0,1056
25-06-2020,Meghalaya,3,42,1,46
25-06-2020,Mizoram,115,30,0,145
25-06-2020,Nagaland,195,160,0,355
25-06-2020,Odisha,1654,4291,17,5962
25-06-2020,Puducherry,306,187,9,502
25-06-2020,Punjab,1457,3192,120,4769
25-06-2020,Rajasthan,3077,12840,379,16296
25-06-2020,Sikkim,46,39,0,85
25-06-2020,Tamil Nadu,30067,39999,911,70977
25-06-2020,Telangana,6446,4688,230,11364
25-06-2020,Tripura,270,1019,1,1290
25-06-2020,Uttarakhand,897,1758,36,2691
25-06-2020,Uttar Pradesh,6463,13119,611,20193
25-06-2020,West Bengal,4852,10190,606,15648
26-06-2020,Andaman and Nicobar Islands,29,43,0,72
26-06-2020,Andhra Pradesh,6145,5196,148,11489
26-06-2020,Arunachal Pradesh,129,42,1,172
26-06-2020,Assam,2339,4259,9,6607
26-06-2020,Bihar,1896,6762,58,8716
26-06-2020,Chandigarh,84,335,6,425
26-06-2020,Chhattisgarh,618,1914,13,2545
26-06-2020,Daman and Diu,122,41,0,163
26-06-2020,Delhi,27657,47091,2492,77240
26-06-2020,Goa,667,370,2,1039
26-06-2020,Gujarat,6294,22030,1771,30095
26-06-2020,Haryana,4657,8016,211,12884
26-06-2020,Himachal Pradesh,353,502,9,864
26-06-2020,Jammu and Kashmir,2591,4080,91,6762
26-06-2020,Jharkhand,635,1643,12,2290
26-06-2020,Karnataka,3909,6916,180,11005
26-06-2020,Kerala,1846,2008,22,3876
26-06-2020,Ladakh,587,358,1,946
26-06-2020,Madhya Pradesh,2448,9804,546,12798
26-06-2020,Maharashtra,65844,79815,7106,152765
26-06-2020,Manipur,682,393,0,1075
26-06-2020,Meghalaya,4,42,1,47
26-06-2020,Mizoram,115,30,0,145
26-06-2020,Nagaland,209,162,0,371
26-06-2020,Odisha,1741,4422,17,6180
26-06-2020,Puducherry,306,187,9,502
26-06-2020,Punjab,1634,3201,122,4957
26-06-2020,Rajasthan,3218,13062,380,16660
26-06-2020,Sikkim,47,39,0,86
26-06-2020,Tamil Nadu,32308,41357,957,74622
26-06-2020,Telangana,7346,4766,237,12349
26-06-2020,Tripura,269,1055,1,1325
26-06-2020,Uttarakhand,866,1822,37,2725
26-06-2020,Uttar Pradesh,6730,13583,630,20943
26-06-2020,West Bengal,5039,10535,616,16190
27-06-2020,Andaman and Nicobar Islands,29,43,0,72
27-06-2020,Andhra Pradesh,6648,5480,157,12285
27-06-2020,Arunachal Pradesh,122,54,1,177
27-06-2020,Assam,2307,4500,9,6816
27-06-2020,Bihar,2029,6843,59,8931
27-06-2020,Chandigarh,87,335,6,428
27-06-2020,Chhattisgarh,618,1914,13,2545
27-06-2020,Daman and Diu,122,55,0,177
27-06-2020,Delhi,28329,49301,2558,80188
27-06-2020,Goa,706,420,2,1128
27-06-2020,Gujarat,6511,22409,1789,30709
27-06-2020,Haryana,4737,8472,218,13427
27-06-2020,Himachal Pradesh,376,509,9,894
27-06-2020,Jammu and Kashmir,2648,4225,93,6966
27-06-2020,Jharkhand,603,1724,12,2339
27-06-2020,Karnataka,4445,7287,191,11923
27-06-2020,Kerala,1939,2110,22,4071
27-06-2020,Ladakh,405,554,1,960
27-06-2020,Madhya Pradesh,2444,9971,550,12965
27-06-2020,Maharashtra,67615,84245,7273,159133
27-06-2020,Manipur,660,432,0,1092
27-06-2020,Meghalaya,4,42,1,47
27-06-2020,Mizoram,93,55,0,148
27-06-2020,Nagaland,223,164,0,387
27-06-2020,Odisha,1726,4606,18,6350
27-06-2020,Puducherry,388,221,10,619
27-06-2020,Punjab,1608,3320,128,5056
27-06-2020,Rajasthan,3186,13367,391,16944
27-06-2020,Sikkim,41,46,0,87
27-06-2020,Tamil Nadu,33216,44094,1025,78335
27-06-2020,Telangana,8265,4928,243,13436
27-06-2020,Tripura,262,1071,1,1334
27-06-2020,Uttarakhand,842,1912,37,2791
27-06-2020,Uttar Pradesh,6685,14215,649,21549
27-06-2020,West Bengal,5293,10789,629,16711
28-06-2020,Andaman and Nicobar Islands,31,45,0,76
28-06-2020,Andhra Pradesh,7164,5908,169,13241
28-06-2020,Arunachal Pradesh,121,60,1,182
28-06-2020,Assam,2108,5088,10,7206
28-06-2020,Bihar,2034,7118,60,9212
28-06-2020,Chandigarh,87,336,6,429
28-06-2020,Chhattisgarh,558,2091,13,2662
28-06-2020,Daman and Diu,118,60,0,178
28-06-2020,Delhi,27847,52607,2623,83077
28-06-2020,Goa,717,478,3,1198
28-06-2020,Gujarat,6712,22800,1808,31320
28-06-2020,Haryana,4689,8917,223,13829
28-06-2020,Himachal Pradesh,378,529,9,916
28-06-2020,Jammu and Kashmir,2683,4316,94,7093
28-06-2020,Jharkhand,559,1793,12,2364
28-06-2020,Karnataka,5476,7507,207,13190
28-06-2020,Kerala,2015,2152,22,4189
28-06-2020,Ladakh,376,586,1,963
28-06-2020,Madhya Pradesh,2545,10084,557,13186
28-06-2020,Maharashtra,70622,86575,7429,164626
28-06-2020,Manipur,730,455,0,1185
28-06-2020,Meghalaya,4,42,1,47
28-06-2020,Mizoram,93,55,0,148
28-06-2020,Nagaland,251,164,0,415
28-06-2020,Odisha,1850,4743,21,6614
28-06-2020,Puducherry,388,221,10,619
28-06-2020,Punjab,1557,3526,133,5216
28-06-2020,Rajasthan,3261,13611,399,17271
28-06-2020,Sikkim,39,49,0,88
28-06-2020,Tamil Nadu,35659,45537,1079,82275
28-06-2020,Telangana,9000,5172,247,14419
28-06-2020,Tripura,266,1079,1,1346
28-06-2020,Uttarakhand,767,2018,38,2823
28-06-2020,Uttar Pradesh,6679,14808,660,22147
28-06-2020,West Bengal,5451,11193,639,17283
29-06-2020,Andaman and Nicobar Islands,44,46,0,90
29-06-2020,Andhra Pradesh,7479,6232,180,13891
29-06-2020,Arunachal Pradesh,125,61,1,187
29-06-2020,Assam,2408,5333,11,7752
29-06-2020,Bihar,2188,7390,62,9640
29-06-2020,Chandigarh,80,349,6,435
29-06-2020,Chhattisgarh,575,2173,13,2761
29-06-2020,Daman and Diu,126,77,0,203
29-06-2020,Delhi,26246,56235,2680,85161
29-06-2020,Goa,717,478,3,1198
29-06-2020,Gujarat,6871,23240,1827,31938
29-06-2020,Haryana,4476,9502,232,14210
29-06-2020,Himachal Pradesh,377,556,9,942
29-06-2020,Jammu and Kashmir,2557,4585,95,7237
29-06-2020,Jharkhand,566,1845,15,2426
29-06-2020,Karnataka,6386,7683,226,14295
29-06-2020,Kerala,2015,2152,22,4189
29-06-2020,Ladakh,347,616,1,964
29-06-2020,Madhya Pradesh,2607,10199,564,13370
29-06-2020,Maharashtra,73313,88960,7610,169883
29-06-2020,Manipur,733,494,0,1227
29-06-2020,Meghalaya,4,42,1,47
29-06-2020,Mizoram,93,55,0,148
29-06-2020,Nagaland,266,168,0,434
29-06-2020,Odisha,1890,4946,23,6859
29-06-2020,Puducherry,388,221,10,619
29-06-2020,Punjab,1516,3764,138,5418
29-06-2020,Rajasthan,3637,13618,405,17660
29-06-2020,Sikkim,38,50,0,88
29-06-2020,Tamil Nadu,37334,47749,1141,86224
29-06-2020,Telangana,9559,5582,253,15394
29-06-2020,Tripura,294,1085,1,1380
29-06-2020,Uttarakhand,681,2111,39,2831
29-06-2020,Uttar Pradesh,6650,15506,672,22828
29-06-2020,West Bengal,5535,11719,653,17907
30-06-2020,Andaman and Nicobar Islands,47,50,0,97
30-06-2020,Andhra Pradesh,7897,6511,187,14595
30-06-2020,Arunachal Pradesh,128,62,1,191
30-06-2020,Assam,2568,5647,12,8227
30-06-2020,Bihar,2289,7687,67,10043
30-06-2020,Chandigarh,70,364,6,440
30-06-2020,Chhattisgarh,597,2250,13,2860
30-06-2020,Daman and Diu,131,82,0,213
30-06-2020,Delhi,26270,58348,2742,87360
30-06-2020,Goa,716,596,3,1315
30-06-2020,Gujarat,7049,23662,1846,32557
30-06-2020,Haryana,4340,9972,236,14548
30-06-2020,Himachal Pradesh,363,580,10,953
30-06-2020,Jammu and Kashmir,2674,4722,101,7497
30-06-2020,Jharkhand,591,1884,15,2490
30-06-2020,Karnataka,7078,7918,246,15242
30-06-2020,Kerala,2112,2306,24,4442
30-06-2020,Ladakh,324,648,1,973
30-06-2020,Madhya Pradesh,2626,10395,572,13593
30-06-2020,Maharashtra,75995,90911,7855,174761
30-06-2020,Manipur,681,553,0,1234
30-06-2020,Meghalaya,9,42,1,52
30-06-2020,Mizoram,38,122,0,160
30-06-2020,Nagaland,291,168,0,459
30-06-2020,Odisha,1851,5189,25,7065
30-06-2020,Puducherry,430,272,12,714
30-06-2020,Punjab,1557,3867,144,5568
30-06-2020,Rajasthan,3381,14220,413,18014
30-06-2020,Sikkim,37,52,0,89
30-06-2020,Tamil Nadu,38892,50074,1201,90167
30-06-2020,Telangana,8785,7294,260,16339
30-06-2020,Tripura,301,1086,1,1388
30-06-2020,Uttarakhand,609,2231,41,2881
30-06-2020,Uttar Pradesh,6711,16084,697,23492
30-06-2020,West Bengal,5761,12130,668,18559
01-07-2020,Andaman and Nicobar Islands,50,50,0,100
01-07-2020,Andhra Pradesh,8071,6988,193,15252
01-07-2020,Arunachal Pradesh,128,66,1,195
01-07-2020,Assam,2719,5851,12,8582
01-07-2020,Bihar,2233,7946,70,10249
01-07-2020,Chandigarh,73,367,6,446
01-07-2020,Chhattisgarh,623,2303,14,2940
01-07-2020,Daman and Diu,129,86,0,215
01-07-2020,Delhi,27007,59992,2803,89802
01-07-2020,Goa,713,670,4,1387
01-07-2020,Gujarat,7335,24030,1867,33232
01-07-2020,Haryana,4202,10499,240,14941
01-07-2020,Himachal Pradesh,355,614,10,979
01-07-2020,Jammu and Kashmir,2734,4856,105,7695
01-07-2020,Jharkhand,575,1931,15,2521
01-07-2020,Karnataka,8198,8063,253,16514
01-07-2020,Kerala,2130,2439,24,4593
01-07-2020,Ladakh,295,694,1,990
01-07-2020,Madhya Pradesh,2625,10655,581,13861
01-07-2020,Maharashtra,79091,93154,8053,180298
01-07-2020,Manipur,681,579,0,1260
01-07-2020,Meghalaya,9,42,1,52
01-07-2020,Mizoram,37,123,0,160
01-07-2020,Nagaland,291,168,0,459
01-07-2020,Odisha,1938,5353,25,7316
01-07-2020,Puducherry,430,272,12,714
01-07-2020,Punjab,1652,3867,149,5668
01-07-2020,Rajasthan,3317,14574,421,18312
01-07-2020,Sikkim,48,53,0,101
01-07-2020,Tamil Nadu,39859,52926,1264,94049
01-07-2020,Telangana,9008,8082,267,17357
01-07-2020,Tripura,302,1093,1,1396
01-07-2020,Uttarakhand,589,2317,41,2947
01-07-2020,Uttar Pradesh,6709,16629,718,24056
01-07-2020,West Bengal,5959,12528,683,19170
02-07-2020,Andaman and Nicobar Islands,58,51,0,109
02-07-2020,Andhra Pradesh,8586,7313,198,16097
02-07-2020,Arunachal Pradesh,128,66,1,195
02-07-2020,Assam,2895,6106,12,9013
02-07-2020,Bihar,2374,8020,77,10471
02-07-2020,Chandigarh,55,389,6,450
02-07-2020,Chhattisgarh,614,2385,14,3013
02-07-2020,Daman and Diu,141,89,0,230
02-07-2020,Delhi,26304,63007,2864,92175
02-07-2020,Goa,744,734,4,1482
02-07-2020,Gujarat,7434,24593,1886,33913
02-07-2020,Haryana,4239,11019,251,15509
02-07-2020,Himachal Pradesh,376,628,10,1014
02-07-2020,Jammu and Kashmir,2760,4974,115,7849
02-07-2020,Jharkhand,586,1983,15,2584
02-07-2020,Karnataka,9410,8334,272,18016
02-07-2020,Kerala,2088,2640,25,4753
02-07-2020,Ladakh,259,730,1,990
02-07-2020,Madhya Pradesh,2702,10815,589,14106
02-07-2020,Maharashtra,77276,101172,8178,186626
02-07-2020,Manipur,662,617,0,1279
02-07-2020,Meghalaya,13,42,1,56
02-07-2020,Mizoram,36,126,0,162
02-07-2020,Nagaland,319,182,0,501
02-07-2020,Odisha,2016,5502,27,7545
02-07-2020,Puducherry,459,331,12,802
02-07-2020,Punjab,1488,4144,152,5784
02-07-2020,Rajasthan,3284,14948,430,18662
02-07-2020,Sikkim,49,53,0,102
02-07-2020,Tamil Nadu,41050,56021,1321,98392
02-07-2020,Telangana,9226,9069,275,18570
02-07-2020,Tripura,288,1146,1,1435
02-07-2020,Uttarakhand,537,2405,42,2984
02-07-2020,Uttar Pradesh,6869,17221,735,24825
02-07-2020,West Bengal,6083,13037,699,19819
03-07-2020,Andaman and Nicobar Islands,62,54,0,116
03-07-2020,Andhra Pradesh,9096,7632,206,16934
03-07-2020,Arunachal Pradesh,176,75,1,252
03-07-2020,Assam,3310,6349,14,9673
03-07-2020,Bihar,2660,8214,80,10954
03-07-2020,Chandigarh,58,393,6,457
03-07-2020,Chhattisgarh,614,2437,14,3065
03-07-2020,Daman and Diu,161,96,0,257
03-07-2020,Delhi,26148,65624,2923,94695
03-07-2020,Goa,744,734,4,1482
03-07-2020,Gujarat,7763,24933,1904,34600
03-07-2020,Haryana,4057,11691,255,16003
03-07-2020,Himachal Pradesh,356,667,10,1033
03-07-2020,Jammu and Kashmir,2825,5075,119,8019
03-07-2020,Jharkhand,679,2001,15,2695
03-07-2020,Karnataka,10612,8805,293,19710
03-07-2020,Kerala,2098,2841,25,4964
03-07-2020,Ladakh,223,777,1,1001
03-07-2020,Madhya Pradesh,2655,11049,593,14297
03-07-2020,Maharashtra,79927,104687,8376,192990
03-07-2020,Manipur,677,639,0,1316
03-07-2020,Meghalaya,18,43,1,62
03-07-2020,Mizoram,36,126,0,162
